date,val_sessions,val_total_power
2021-10-17 15:14:00,16,129.66618640416112
2021-10-17 16:14:00,15,128.3341122239333
2021-10-17 17:14:00,13,100.61469820748229
2021-10-17 18:14:00,17,98.33100720046626
2021-10-17 19:14:00,26,175.2337476621165
2021-10-17 20:14:00,25,142.2462760002217
2021-10-17 21:14:00,26,179.9439367345481
2021-10-17 22:14:00,24,167.83006613169482
2021-10-17 23:14:00,22,124.67830403250785
2021-10-18 00:14:00,20,115.52707523512841
2021-10-18 01:14:00,17,100.0763461571715
2021-10-18 02:14:00,13,75.81600688184533
2021-10-18 03:14:00,10,58.48190402926088
2021-10-18 04:14:00,8,44.67453302188987
2021-10-18 05:14:00,8,44.67453302188987
2021-10-18 06:14:00,7,37.03163296476096
2021-10-18 07:14:00,8,45.948887686477924
2021-10-18 08:14:00,13,104.14267485523614
2021-10-18 09:14:00,21,170.77292405223534
2021-10-18 10:14:00,17,111.1991074454766
2021-10-18 11:14:00,10,67.39241788527994
2021-10-18 12:14:00,12,80.5262607402682
2021-10-18 13:14:00,9,57.20420756368345
2021-10-18 14:14:00,12,78.26286690867258
2021-10-18 15:14:00,7,44.036853008162325
2021-10-18 16:14:00,11,69.45680527002406
2021-10-18 17:14:00,20,192.19536782023545
2021-10-18 18:14:00,23,167.49594889481983
2021-10-18 19:14:00,24,144.35234095702953
2021-10-18 20:14:00,26,161.4454437067289
2021-10-18 21:14:00,26,159.4789525733505
2021-10-18 22:14:00,26,163.87243129109527
2021-10-18 23:14:00,28,175.30913831434196
2021-10-19 00:14:00,18,129.2942171106629
2021-10-19 01:14:00,13,81.47727787804975
2021-10-19 02:14:00,9,54.97706728347834
2021-10-19 03:14:00,6,34.293386443203254
2021-10-19 04:14:00,5,27.343871880096458
2021-10-19 05:14:00,4,22.34387176201667
2021-10-19 06:14:00,5,29.72142278242484
2021-10-19 07:14:00,5,33.994698047487255
2021-10-19 08:14:00,4,26.41583040860766
2021-10-19 09:14:00,11,72.55342358163728
2021-10-19 10:14:00,15,100.1731780505868
2021-10-19 11:14:00,12,121.21370303749852
2021-10-19 12:14:00,10,59.44379681772478
2021-10-19 13:14:00,10,48.02288025001498
2021-10-19 14:14:00,10,78.80862628740576
2021-10-19 15:14:00,9,68.65936886406007
2021-10-19 16:14:00,6,58.538710025205944
2021-10-19 17:14:00,9,46.709579793302744
2021-10-19 18:14:00,19,173.08179689585234
2021-10-19 19:14:00,24,155.6583829905697
2021-10-19 20:14:00,22,118.32995745532298
2021-10-19 21:14:00,22,115.46949583092132
2021-10-19 22:14:00,20,105.5778666395109
2021-10-19 23:14:00,18,102.81115096931676
2021-10-20 00:14:00,10,59.23353774990232
2021-10-20 01:14:00,8,45.53507134967926
2021-10-20 02:14:00,6,32.80284812063443
2021-10-20 03:14:00,4,19.275863993650304
2021-10-20 04:14:00,4,19.153439751226063
2021-10-20 05:14:00,3,12.080106417892733
2021-10-20 06:14:00,5,24.660708424581692
2021-10-20 07:14:00,6,50.94556484835116
2021-10-20 08:14:00,8,64.27532525188207
2021-10-20 09:14:00,7,69.18731367720238
2021-10-20 10:14:00,9,55.13665883892874
2021-10-20 11:14:00,9,49.588088308559726
2021-10-20 12:14:00,7,34.508042185544895
2021-10-20 13:14:00,8,43.12035252382031
2021-10-20 14:14:00,7,117.03637758936411
2021-10-20 15:14:00,2,10.863678281372806
2021-10-20 16:14:00,6,54.544487181735455
2021-10-20 17:14:00,14,98.53465296569132
2021-10-20 18:14:00,20,156.05032048335747
2021-10-20 19:14:00,23,129.32132138207038
2021-10-20 20:14:00,23,133.59323118762205
2021-10-20 21:14:00,21,124.27793611248889
2021-10-20 22:14:00,16,98.72290137046838
2021-10-20 23:14:00,13,78.26426456393636
2021-10-21 00:14:00,11,65.44123150607021
2021-10-21 01:14:00,11,64.1494210504069
2021-10-21 02:14:00,11,64.1494210504069
2021-10-21 03:14:00,7,36.152543317099465
2021-10-21 04:14:00,3,11.5096722448484
2021-10-21 05:14:00,3,11.5096722448484
2021-10-21 06:14:00,4,19.487141532525506
2021-10-21 07:14:00,3,21.18012722609532
2021-10-21 08:14:00,12,74.11224648733426
2021-10-21 09:14:00,13,121.68877594865157
2021-10-21 10:14:00,16,100.58771669161662
2021-10-21 11:14:00,13,108.32779402112129
2021-10-21 12:14:00,8,75.75276012770996
2021-10-21 13:14:00,11,60.5170797733507
2021-10-21 14:14:00,14,83.55240311143673
2021-10-21 15:14:00,12,74.94414151230956
2021-10-21 16:14:00,10,61.90405255298445
2021-10-21 17:14:00,11,83.37690719238026
2021-10-21 18:14:00,23,144.01167082965412
2021-10-21 19:14:00,25,156.06519952294678
2021-10-21 20:14:00,22,138.7288008904967
2021-10-21 21:14:00,28,170.82373367549025
2021-10-21 22:14:00,29,173.9860369749306
2021-10-21 23:14:00,25,151.42831928184998
2021-10-22 00:14:00,13,85.03469523498539
2021-10-22 01:14:00,8,53.560087145735544
2021-10-22 02:14:00,8,53.61083400327138
2021-10-22 03:14:00,8,53.23682760765695
2021-10-22 04:14:00,7,46.55469303689129
2021-10-22 05:14:00,6,40.38011278936408
2021-10-22 06:14:00,6,40.01379128197993
2021-10-22 07:14:00,9,54.63818622478547
2021-10-22 08:14:00,11,83.27733301904931
2021-10-22 09:14:00,18,134.40360303212145
2021-10-22 10:14:00,15,101.67939871312494
2021-10-22 11:14:00,11,84.01696513276228
2021-10-22 12:14:00,10,138.84372694993243
2021-10-22 13:14:00,8,48.368321715380524
2021-10-22 14:14:00,8,101.45899208094761
2021-10-22 15:14:00,10,75.30516063845697
2021-10-22 16:14:00,10,62.26047228912466
2021-10-22 17:14:00,14,86.37301731985634
2021-10-22 18:14:00,20,129.67649089126428
2021-10-22 19:14:00,27,166.2849971574833
2021-10-22 20:14:00,28,166.71680727975797
2021-10-22 21:14:00,31,183.24386286507496
2021-10-22 22:14:00,30,209.71913125526834
2021-10-22 23:14:00,20,112.58862035906118
2021-10-23 00:14:00,18,99.23187961832045
2021-10-23 01:14:00,17,96.89499514399978
2021-10-23 02:14:00,13,71.19774390281755
2021-10-23 03:14:00,7,37.366106630920676
2021-10-23 04:14:00,4,16.853015430590926
2021-10-23 05:14:00,4,16.853015430590926
2021-10-23 06:14:00,4,16.853015430590926
2021-10-23 07:14:00,9,68.50358198697022
2021-10-23 08:14:00,10,55.09976922952779
2021-10-23 09:14:00,12,67.1402638147872
2021-10-23 10:14:00,14,101.2220714624767
2021-10-23 11:14:00,12,109.8136997410116
2021-10-23 12:14:00,8,46.023830476319276
2021-10-23 13:14:00,12,64.5589912669056
2021-10-23 14:14:00,11,62.15330461811227
2021-10-23 15:14:00,16,137.26371111369048
2021-10-23 16:14:00,11,164.90369470061776
2021-10-23 17:14:00,8,70.3482551401782
2021-10-23 18:14:00,22,205.95883353493937
2021-10-23 19:14:00,23,150.56146002724284
2021-10-23 20:14:00,22,204.38738232590242
2021-10-23 21:14:00,13,80.9009503451548
2021-10-23 22:14:00,15,121.15506548499604
2021-10-23 23:14:00,18,117.41958705630952
2021-10-24 00:14:00,15,92.25383486776562
2021-10-24 01:14:00,13,77.40327853410554
2021-10-24 02:14:00,13,79.49260062539634
2021-10-24 03:14:00,11,66.23677016818922
2021-10-24 04:14:00,10,59.20825158314109
2021-10-24 05:14:00,8,46.050300421735486
2021-10-24 06:14:00,6,29.988205887449027
2021-10-24 07:14:00,8,66.54984948606494
2021-10-24 08:14:00,9,72.50176446553675
2021-10-24 09:14:00,7,55.565564313572466
2021-10-24 10:14:00,7,43.14515890816706
2021-10-24 11:14:00,8,46.40965018265834
2021-10-24 12:14:00,8,46.40193007443884
2021-10-24 13:14:00,9,53.13964506215383
2021-10-24 14:14:00,8,46.63486976158905
2021-10-24 15:14:00,6,63.912344930930544
2021-10-24 16:14:00,7,36.62622924160706
2021-10-24 17:14:00,13,87.74363457727779
2021-10-24 18:14:00,21,123.48406222618394
2021-10-24 19:14:00,32,230.03586721010592
2021-10-24 20:14:00,31,215.61176043582262
2021-10-24 21:14:00,31,186.4959166919596
2021-10-24 22:14:00,33,226.3938761052607
2021-10-24 23:14:00,26,156.54875615337255
2021-10-25 00:14:00,17,98.66764300839125
2021-10-25 01:14:00,12,65.72572297191638
2021-10-25 02:14:00,11,59.06059708143839
2021-10-25 03:14:00,9,47.97829416735993
2021-10-25 04:14:00,4,16.937281372147098
2021-10-25 05:14:00,5,23.88631983368556
2021-10-25 06:14:00,5,28.057067251595456
2021-10-25 07:14:00,8,46.91050530087282
2021-10-25 08:14:00,11,68.41778481827323
2021-10-25 09:14:00,18,435.5486795696355
2021-10-25 10:14:00,21,468.332127791256
2021-10-25 11:14:00,14,384.0582642030406
2021-10-25 12:14:00,11,354.92898669893555
2021-10-25 13:14:00,13,445.42484226688305
2021-10-25 14:14:00,10,356.3948197862267
2021-10-25 15:14:00,12,369.28093278826896
2021-10-25 16:14:00,11,362.29298006732637
2021-10-25 17:14:00,21,431.06516842173863
2021-10-25 18:14:00,25,500.3361849217713
2021-10-25 19:14:00,23,438.2454850496837
2021-10-25 20:14:00,26,449.38735697328127
2021-10-25 21:14:00,35,505.92921073796595
